C4720,Malignant neoplasm of peripheral nerves of unspecified lower limb including hip
C4721,Malignant neoplasm of peripheral nerves of right lower limb including hip
C4722,Malignant neoplasm of peripheral nerves of left lower limb including hip
C473,Malignant neoplasm of peripheral nerves of thorax
C474,Malignant neoplasm of peripheral nerves of abdomen
C475,Malignant neoplasm of peripheral nerves of pelvis
C476,Malignant neoplasm of peripheral nerves of trunk unspecified
C478,Malignant neoplasm of overlapping sites of peripheral nerves and autonomic nervous system
C479,Malignant neoplasm of peripheral nerves and autonomic nervous system unspecified
C480,Malignant neoplasm of retroperitoneum
C481,Malignant neoplasm of specified parts of peritoneum
C482,Malignant neoplasm of peritoneum unspecified
C488,Malignant neoplasm of overlapping sites of retroperitoneum and peritoneum
C490,Malignant neoplasm of connective and soft tissue of head face and neck
C4910,Malignant neoplasm of connective and soft tissue of unspecified upper limb including shoulder
C4911,Malignant neoplasm of connective and soft tissue of right upper limb including shoulder
C4912,Malignant neoplasm of connective and soft tissue of left upper limb including shoulder
C4920,Malignant neoplasm of connective and soft tissue of unspecified lower limb including hip
C4921,Malignant neoplasm of connective and soft tissue of right lower limb including hip
C4922,Malignant neoplasm of connective and soft tissue of left lower limb including hip
C493,Malignant neoplasm of connective and soft tissue of thorax
C494,Malignant neoplasm of connective and soft tissue of abdomen
C495,Malignant neoplasm of connective and soft tissue of pelvis
C496,Malignant neoplasm of connective and soft tissue of trunk unspecified
C498,Malignant neoplasm of overlapping sites of connective and soft tissue
C499,Malignant neoplasm of connective and soft tissue unspecified
C49A0,Gastrointestinal stromal tumor unspecified site
C49A1,Gastrointestinal stromal tumor of esophagus
C49A2,Gastrointestinal stromal tumor of stomach
C49A3,Gastrointestinal stromal tumor of small intestine
C49A4,Gastrointestinal stromal tumor of large intestine
C49A5,Gastrointestinal stromal tumor of rectum
C49A9,Gastrointestinal stromal tumor of other sites
C4A0,Merkel cell carcinoma of lip
C4A10,Merkel cell carcinoma of unspecified eyelid including canthus
C4A11,Merkel cell carcinoma of right eyelid including canthus
C4A111,Merkel cell carcinoma of right upper eyelid including canthus
C4A112,Merkel cell carcinoma of right lower eyelid including canthus
C4A12,Merkel cell carcinoma of left eyelid including canthus
C4A121,Merkel cell carcinoma of left upper eyelid including canthus
C4A122,Merkel cell carcinoma of left lower eyelid including canthus
C4A20,Merkel cell carcinoma of unspecified ear and external auricular canal
C4A21,Merkel cell carcinoma of right ear and external auricular canal
C4A22,Merkel cell carcinoma of left ear and external auricular canal
C4A30,Merkel cell carcinoma of unspecified part of face
C4A31,Merkel cell carcinoma of nose
C4A39,Merkel cell carcinoma of other parts of face
C4A4,Merkel cell carcinoma of scalp and neck
C4A51,Merkel cell carcinoma of anal skin
C4A52,Merkel cell carcinoma of skin of breast
C4A59,Merkel cell carcinoma of other part of trunk
C4A60,Merkel cell carcinoma of unspecified upper limb including shoulder
C4A61,Merkel cell carcinoma of right upper limb including shoulder
C4A62,Merkel cell carcinoma of left upper limb including shoulder
C4A70,Merkel cell carcinoma of unspecified lower limb including hip
C4A71,Merkel cell carcinoma of right lower limb including hip
C4A72,Merkel cell carcinoma of left lower limb including hip
C4A8,Merkel cell carcinoma of overlapping sites
C4A9,Merkel cell carcinoma unspecified
C50011,Malignant neoplasm of nipple and areola right female breast
C50012,Malignant neoplasm of nipple and areola left female breast
C50019,Malignant neoplasm of nipple and areola unspecified female breast
C50021,Malignant neoplasm of nipple and areola right male breast
C50022,Malignant neoplasm of nipple and areola left male breast
C50029,Malignant neoplasm of nipple and areola unspecified male breast
C50111,Malignant neoplasm of central portion of right female breast
C50112,Malignant neoplasm of central portion of left female breast
C50119,Malignant neoplasm of central portion of unspecified female breast
C50121,Malignant neoplasm of central portion of right male breast
C50122,Malignant neoplasm of central portion of left male breast
C50129,Malignant neoplasm of central portion of unspecified male breast
C50211,Malignant neoplasm of upper-inner quadrant of right female breast
C50212,Malignant neoplasm of upper-inner quadrant of left female breast
C50219,Malignant neoplasm of upper-inner quadrant of unspecified female breast
C50221,Malignant neoplasm of upper-inner quadrant of right male breast
C50222,Malignant neoplasm of upper-inner quadrant of left male breast
C50229,Malignant neoplasm of upper-inner quadrant of unspecified male breast
C50311,Malignant neoplasm of lower-inner quadrant of right female breast
C50312,Malignant neoplasm of lower-inner quadrant of left female breast
C50319,Malignant neoplasm of lower-inner quadrant of unspecified female breast
C50321,Malignant neoplasm of lower-inner quadrant of right male breast
C50322,Malignant neoplasm of lower-inner quadrant of left male breast
C50329,Malignant neoplasm of lower-inner quadrant of unspecified male breast
C50411,Malignant neoplasm of upper-outer quadrant of right female breast
C50412,Malignant neoplasm of upper-outer quadrant of left female breast
C50419,Malignant neoplasm of upper-outer quadrant of unspecified female breast
C50421,Malignant neoplasm of upper-outer quadrant of right male breast
C50422,Malignant neoplasm of upper-outer quadrant of left male breast
C50429,Malignant neoplasm of upper-outer quadrant of unspecified male breast
C50511,Malignant neoplasm of lower-outer quadrant of right female breast
C50512,Malignant neoplasm of lower-outer quadrant of left female breast
C50519,Malignant neoplasm of lower-outer quadrant of unspecified female breast
C50521,Malignant neoplasm of lower-outer quadrant of right male breast
C50522,Malignant neoplasm of lower-outer quadrant of left male breast
C50529,Malignant neoplasm of lower-outer quadrant of unspecified male breast
C50611,Malignant neoplasm of axillary tail of right female breast
C50612,Malignant neoplasm of axillary tail of left female breast
C50619,Malignant neoplasm of axillary tail of unspecified female breast
C50621,Malignant neoplasm of axillary tail of right male breast
C50622,Malignant neoplasm of axillary tail of left male breast
C50629,Malignant neoplasm of axillary tail of unspecified male breast
C50811,Malignant neoplasm of overlapping sites of right female breast
C50812,Malignant neoplasm of overlapping sites of left female breast
C50819,Malignant neoplasm of overlapping sites of unspecified female breast
C50821,Malignant neoplasm of overlapping sites of right male breast
C50822,Malignant neoplasm of overlapping sites of left male breast
C50829,Malignant neoplasm of overlapping sites of unspecified male breast
C50911,Malignant neoplasm of unspecified site of right female breast
C50912,Malignant neoplasm of unspecified site of left female breast
C50919,Malignant neoplasm of unspecified site of unspecified female breast
C50921,Malignant neoplasm of unspecified site of right male breast
C50922,Malignant neoplasm of unspecified site of left male breast
C50929,Malignant neoplasm of unspecified site of unspecified male breast
C510,Malignant neoplasm of labium majus
C511,Malignant neoplasm of labium minus
C512,Malignant neoplasm of clitoris
C518,Malignant neoplasm of overlapping sites of vulva
C519,Malignant neoplasm of vulva unspecified
C52,Malignant neoplasm of vagina
C530,Malignant neoplasm of endocervix
C531,Malignant neoplasm of exocervix
C538,Malignant neoplasm of overlapping sites of cervix uteri
C539,Malignant neoplasm of cervix uteri unspecified
C540,Malignant neoplasm of isthmus uteri
C541,Malignant neoplasm of endometrium
C542,Malignant neoplasm of myometrium
C543,Malignant neoplasm of fundus uteri
C548,Malignant neoplasm of overlapping sites of corpus uteri
C549,Malignant neoplasm of corpus uteri unspecified
C55,Malignant neoplasm of uterus part unspecified
C561,Malignant neoplasm of right ovary
C562,Malignant neoplasm of left ovary
C563,Malignant neoplasm of bilateral ovaries
C569,Malignant neoplasm of unspecified ovary
C5700,Malignant neoplasm of unspecified fallopian tube
C5701,Malignant neoplasm of right fallopian tube
C5702,Malignant neoplasm of left fallopian tube
C5710,Malignant neoplasm of unspecified broad ligament
C5711,Malignant neoplasm of right broad ligament
C5712,Malignant neoplasm of left broad ligament
C5720,Malignant neoplasm of unspecified round ligament
C5721,Malignant neoplasm of right round ligament
C5722,Malignant neoplasm of left round ligament
C573,Malignant neoplasm of parametrium
C574,Malignant neoplasm of uterine adnexa unspecified
C577,Malignant neoplasm of other specified female genital organs
C578,Malignant neoplasm of overlapping sites of female genital organs
C579,Malignant neoplasm of female genital organ unspecified
C58,Malignant neoplasm of placenta
C600,Malignant neoplasm of prepuce
C601,Malignant neoplasm of glans penis
C602,Malignant neoplasm of body of penis
C608,Malignant neoplasm of overlapping sites of penis
C609,Malignant neoplasm of penis unspecified
C61,Malignant neoplasm of prostate
C6200,Malignant neoplasm of unspecified undescended testis
C6201,Malignant neoplasm of undescended right testis
C6202,Malignant neoplasm of undescended left testis
C6210,Malignant neoplasm of unspecified descended testis
C6211,Malignant neoplasm of descended right testis
C6212,Malignant neoplasm of descended left testis
C6290,Malignant neoplasm of unspecified testis unspecified whether descended or undescended
C6291,Malignant neoplasm of right testis unspecified whether descended or undescended
C6292,Malignant neoplasm of left testis unspecified whether descended or undescended
C6300,Malignant neoplasm of unspecified epididymis
C6301,Malignant neoplasm of right epididymis
C6302,Malignant neoplasm of left epididymis
C6310,Malignant neoplasm of unspecified spermatic cord
C6311,Malignant neoplasm of right spermatic cord
C6312,Malignant neoplasm of left spermatic cord
C632,Malignant neoplasm of scrotum
C637,Malignant neoplasm of other specified male genital organs
C638,Malignant neoplasm of overlapping sites of male genital organs
C639,Malignant neoplasm of male genital organ unspecified
C641,Malignant neoplasm of right kidney except renal pelvis
C642,Malignant neoplasm of left kidney except renal pelvis
C649,Malignant neoplasm of unspecified kidney except renal pelvis
C651,Malignant neoplasm of right renal pelvis
C652,Malignant neoplasm of left renal pelvis
C659,Malignant neoplasm of unspecified renal pelvis
C661,Malignant neoplasm of right ureter
C662,Malignant neoplasm of left ureter
C669,Malignant neoplasm of unspecified ureter
C670,Malignant neoplasm of trigone of bladder
C671,Malignant neoplasm of dome of bladder
C672,Malignant neoplasm of lateral wall of bladder
C673,Malignant neoplasm of anterior wall of bladder
C674,Malignant neoplasm of posterior wall of bladder
C675,Malignant neoplasm of bladder neck
C676,Malignant neoplasm of ureteric orifice
C677,Malignant neoplasm of urachus
C678,Malignant neoplasm of overlapping sites of bladder
C679,Malignant neoplasm of bladder unspecified
C680,Malignant neoplasm of urethra
C681,Malignant neoplasm of paraurethral glands
C688,Malignant neoplasm of overlapping sites of urinary organs
C689,Malignant neoplasm of urinary organ unspecified
C6900,Malignant neoplasm of unspecified conjunctiva
C6901,Malignant neoplasm of right conjunctiva
C6902,Malignant neoplasm of left conjunctiva
C6910,Malignant neoplasm of unspecified cornea
C6911,Malignant neoplasm of right cornea
C6912,Malignant neoplasm of left cornea
C6920,Malignant neoplasm of unspecified retina
C6921,Malignant neoplasm of right retina
C6922,Malignant neoplasm of left retina
C6930,Malignant neoplasm of unspecified choroid
C6931,Malignant neoplasm of right choroid
C6932,Malignant neoplasm of left choroid
C6940,Malignant neoplasm of unspecified ciliary body
C6941,Malignant neoplasm of right ciliary body
C6942,Malignant neoplasm of left ciliary body
C6950,Malignant neoplasm of unspecified lacrimal gland and duct
C6951,Malignant neoplasm of right lacrimal gland and duct
C6952,Malignant neoplasm of left lacrimal gland and duct
C6960,Malignant neoplasm of unspecified orbit
C6961,Malignant neoplasm of right orbit
C6962,Malignant neoplasm of left orbit
C6980,Malignant neoplasm of overlapping sites of unspecified eye and adnexa
C6981,Malignant neoplasm of overlapping sites of right eye and adnexa
C6982,Malignant neoplasm of overlapping sites of left eye and adnexa
C6990,Malignant neoplasm of unspecified site of unspecified eye
C6991,Malignant neoplasm of unspecified site of right eye
C6992,Malignant neoplasm of unspecified site of left eye
C700,Malignant neoplasm of cerebral meninges
C701,Malignant neoplasm of spinal meninges
C709,Malignant neoplasm of meninges unspecified
C710,Malignant neoplasm of cerebrum except lobes and ventricles
C711,Malignant neoplasm of frontal lobe
C712,Malignant neoplasm of temporal lobe
C713,Malignant neoplasm of parietal lobe
C714,Malignant neoplasm of occipital lobe
C715,Malignant neoplasm of cerebral ventricle
C716,Malignant neoplasm of cerebellum
C717,Malignant neoplasm of brain stem
C718,Malignant neoplasm of overlapping sites of brain
C719,Malignant neoplasm of brain unspecified
C720,Malignant neoplasm of spinal cord
C721,Malignant neoplasm of cauda equina
C7220,Malignant neoplasm of unspecified olfactory nerve
C7221,Malignant neoplasm of right olfactory nerve
C7222,Malignant neoplasm of left olfactory nerve
C7230,Malignant neoplasm of unspecified optic nerve
C7231,Malignant neoplasm of right optic nerve
C7232,Malignant neoplasm of left optic nerve
C7240,Malignant neoplasm of unspecified acoustic nerve
C7241,Malignant neoplasm of right acoustic nerve
C7242,Malignant neoplasm of left acoustic nerve
C7250,Malignant neoplasm of unspecified cranial nerve
C7259,Malignant neoplasm of other cranial nerves
C729,Malignant neoplasm of central nervous system unspecified
C73,Malignant neoplasm of thyroid gland
C7400,Malignant neoplasm of cortex of unspecified adrenal gland
C7401,Malignant neoplasm of cortex of right adrenal gland
C7402,Malignant neoplasm of cortex of left adrenal gland
C7410,Malignant neoplasm of medulla of unspecified adrenal gland
C7411,Malignant neoplasm of medulla of right adrenal gland
C7412,Malignant neoplasm of medulla of left adrenal gland
C7490,Malignant neoplasm of unspecified part of unspecified adrenal gland
C7491,Malignant neoplasm of unspecified part of right adrenal gland
C7492,Malignant neoplasm of unspecified part of left adrenal gland
C750,Malignant neoplasm of parathyroid gland
C751,Malignant neoplasm of pituitary gland
C752,Malignant neoplasm of craniopharyngeal duct
C753,Malignant neoplasm of pineal gland
C754,Malignant neoplasm of carotid body
C755,Malignant neoplasm of aortic body and other paraganglia
C758,Malignant neoplasm with pluriglandular involvement unspecified
C759,Malignant neoplasm of endocrine gland unspecified
C760,Malignant neoplasm of head face and neck
C761,Malignant neoplasm of thorax
C762,Malignant neoplasm of abdomen
C763,Malignant neoplasm of pelvis
C7640,Malignant neoplasm of unspecified upper limb
C7641,Malignant neoplasm of right upper limb
C7642,Malignant neoplasm of left upper limb
C7650,Malignant neoplasm of unspecified lower limb
C7651,Malignant neoplasm of right lower limb
C7652,Malignant neoplasm of left lower limb
C768,Malignant neoplasm of other specified ill-defined sites
C770,Secondary and unspecified malignant neoplasm of lymph nodes of head face and neck
C771,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes
C772,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes
C773,Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes
C774,Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes
C775,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes
C778,Secondary and unspecified malignant neoplasm of lymph nodes of multiple regions
C779,Secondary and unspecified malignant neoplasm of lymph node unspecified
C7800,Secondary malignant neoplasm of unspecified lung
C7801,Secondary malignant neoplasm of right lung
C7802,Secondary malignant neoplasm of left lung
C781,Secondary malignant neoplasm of mediastinum
C782,Secondary malignant neoplasm of pleura
C7830,Secondary malignant neoplasm of unspecified respiratory organ
C7839,Secondary malignant neoplasm of other respiratory organs
C784,Secondary malignant neoplasm of small intestine
C785,Secondary malignant neoplasm of large intestine and rectum
C786,Secondary malignant neoplasm of retroperitoneum and peritoneum
C787,Secondary malignant neoplasm of liver and intrahepatic bile duct
C7880,Secondary malignant neoplasm of unspecified digestive organ
C7889,Secondary malignant neoplasm of other digestive organs
C7900,Secondary malignant neoplasm of unspecified kidney and renal pelvis
C7901,Secondary malignant neoplasm of right kidney and renal pelvis
C7902,Secondary malignant neoplasm of left kidney and renal pelvis
C7910,Secondary malignant neoplasm of unspecified urinary organs
C7911,Secondary malignant neoplasm of bladder
C7919,Secondary malignant neoplasm of other urinary organs
C792,Secondary malignant neoplasm of skin
C7931,Secondary malignant neoplasm of brain
C7932,Secondary malignant neoplasm of cerebral meninges
C7940,Secondary malignant neoplasm of unspecified part of nervous system
C7949,Secondary malignant neoplasm of other parts of nervous system
C7951,Secondary malignant neoplasm of bone
C7952,Secondary malignant neoplasm of bone marrow
C7960,Secondary malignant neoplasm of unspecified ovary
C7961,Secondary malignant neoplasm of right ovary
C7962,Secondary malignant neoplasm of left ovary
C7963,Secondary malignant neoplasm of bilateral ovaries
C7970,Secondary malignant neoplasm of unspecified adrenal gland
C7971,Secondary malignant neoplasm of right adrenal gland
C7972,Secondary malignant neoplasm of left adrenal gland
C7981,Secondary malignant neoplasm of breast
C7982,Secondary malignant neoplasm of genital organs
C7989,Secondary malignant neoplasm of other specified sites
C799,Secondary malignant neoplasm of unspecified site
C7A00,Malignant carcinoid tumor of unspecified site
C7A010,Malignant carcinoid tumor of the duodenum
C7A011,Malignant carcinoid tumor of the jejunum
C7A012,Malignant carcinoid tumor of the ileum
C7A019,Malignant carcinoid tumor of the small intestine unspecified portion
C7A020,Malignant carcinoid tumor of the appendix
C7A021,Malignant carcinoid tumor of the cecum
C7A022,Malignant carcinoid tumor of the ascending colon
C7A023,Malignant carcinoid tumor of the transverse colon
C7A024,Malignant carcinoid tumor of the descending colon
C7A025,Malignant carcinoid tumor of the sigmoid colon
C7A026,Malignant carcinoid tumor of the rectum
C7A029,Malignant carcinoid tumor of the large intestine unspecified portion
C7A090,Malignant carcinoid tumor of the bronchus and lung
C7A091,Malignant carcinoid tumor of the thymus
C7A092,Malignant carcinoid tumor of the stomach
C7A093,Malignant carcinoid tumor of the kidney
C7A094,Malignant carcinoid tumor of the foregut unspecified
C7A095,Malignant carcinoid tumor of the midgut unspecified
C7A096,Malignant carcinoid tumor of the hindgut unspecified
C7A098,Malignant carcinoid tumors of other sites
C7A1,Malignant poorly differentiated neuroendocrine tumors
C7A8,Other malignant neuroendocrine tumors
C7B00,Secondary carcinoid tumors unspecified site
C7B01,Secondary carcinoid tumors of distant lymph nodes
C7B02,Secondary carcinoid tumors of liver
C7B03,Secondary carcinoid tumors of bone
C7B04,Secondary carcinoid tumors of peritoneum
C7B09,Secondary carcinoid tumors of other sites
C7B1,Secondary Merkel cell carcinoma
C7B8,Other secondary neuroendocrine tumors
C800,Disseminated malignant neoplasm unspecified
C801,Malignant (primary) neoplasm unspecified
C802,Malignant neoplasm associated with transplanted organ
C8100,Nodular lymphocyte predominant Hodgkin lymphoma unspecified site
C8101,Nodular lymphocyte predominant Hodgkin lymphoma lymph nodes of head face and neck
C8102,Nodular lymphocyte predominant Hodgkin lymphoma intrathoracic lymph nodes
C8103,Nodular lymphocyte predominant Hodgkin lymphoma intra-abdominal lymph nodes
C8104,Nodular lymphocyte predominant Hodgkin lymphoma lymph nodes of axilla and upper limb
C8105,Nodular lymphocyte predominant Hodgkin lymphoma lymph nodes of inguinal region and lower limb
C8106,Nodular lymphocyte predominant Hodgkin lymphoma intrapelvic lymph nodes
C8107,Nodular lymphocyte predominant Hodgkin lymphoma spleen
C8108,Nodular lymphocyte predominant Hodgkin lymphoma lymph nodes of multiple sites
C8109,Nodular lymphocyte predominant Hodgkin lymphoma extranodal and solid organ sites
C8110,Nodular sclerosis Hodgkin lymphoma unspecified site
C8111,Nodular sclerosis Hodgkin lymphoma lymph nodes of head face and neck
C8112,Nodular sclerosis Hodgkin lymphoma intrathoracic lymph nodes
C8113,Nodular sclerosis Hodgkin lymphoma intra-abdominal lymph nodes
C8114,Nodular sclerosis Hodgkin lymphoma lymph nodes of axilla and upper limb
C8115,Nodular sclerosis Hodgkin lymphoma lymph nodes of inguinal region and lower limb
C8116,Nodular sclerosis Hodgkin lymphoma intrapelvic lymph nodes
C8117,Nodular sclerosis Hodgkin lymphoma spleen
C8118,Nodular sclerosis Hodgkin lymphoma lymph nodes of multiple sites
C8119,Nodular sclerosis Hodgkin lymphoma extranodal and solid organ sites
C8120,Mixed cellularity Hodgkin lymphoma unspecified site
C8121,Mixed cellularity Hodgkin lymphoma lymph nodes of head face and neck
C8122,Mixed cellularity Hodgkin lymphoma intrathoracic lymph nodes
C8123,Mixed cellularity Hodgkin lymphoma intra-abdominal lymph nodes
C8124,Mixed cellularity Hodgkin lymphoma lymph nodes of axilla and upper limb
C8125,Mixed cellularity Hodgkin lymphoma lymph nodes of inguinal region and lower limb
C8126,Mixed cellularity Hodgkin lymphoma intrapelvic lymph nodes
C8127,Mixed cellularity Hodgkin lymphoma spleen
C8128,Mixed cellularity Hodgkin lymphoma lymph nodes of multiple sites
C8129,Mixed cellularity Hodgkin lymphoma extranodal and solid organ sites
C8130,Lymphocyte depleted Hodgkin lymphoma unspecified site
C8131,Lymphocyte depleted Hodgkin lymphoma lymph nodes of head face and neck
C8132,Lymphocyte depleted Hodgkin lymphoma intrathoracic lymph nodes
C8133,Lymphocyte depleted Hodgkin lymphoma intra-abdominal lymph nodes
C8134,Lymphocyte depleted Hodgkin lymphoma lymph nodes of axilla and upper limb
C8135,Lymphocyte depleted Hodgkin lymphoma lymph nodes of inguinal region and lower limb
C8136,Lymphocyte depleted Hodgkin lymphoma intrapelvic lymph nodes
C8137,Lymphocyte depleted Hodgkin lymphoma spleen
C8138,Lymphocyte depleted Hodgkin lymphoma lymph nodes of multiple sites
C8139,Lymphocyte depleted Hodgkin lymphoma extranodal and solid organ sites
C8140,Lymphocyte-rich Hodgkin lymphoma unspecified site
C8141,Lymphocyte-rich Hodgkin lymphoma lymph nodes of head face and neck
C8142,Lymphocyte-rich Hodgkin lymphoma intrathoracic lymph nodes
C8143,Lymphocyte-rich Hodgkin lymphoma intra-abdominal lymph nodes
C8144,Lymphocyte-rich Hodgkin lymphoma lymph nodes of axilla and upper limb
C8145,Lymphocyte-rich Hodgkin lymphoma lymph nodes of inguinal region and lower limb
C8146,Lymphocyte-rich Hodgkin lymphoma intrapelvic lymph nodes
C8147,Lymphocyte-rich Hodgkin lymphoma spleen
C8148,Lymphocyte-rich Hodgkin lymphoma lymph nodes of multiple sites
C8149,Lymphocyte-rich Hodgkin lymphoma extranodal and solid organ sites
C8170,Other Hodgkin lymphoma unspecified site
C8171,Other Hodgkin lymphoma lymph nodes of head face and neck
C8172,Other Hodgkin lymphoma intrathoracic lymph nodes
C8173,Other Hodgkin lymphoma intra-abdominal lymph nodes
C8174,Other Hodgkin lymphoma lymph nodes of axilla and upper limb
C8175,Other Hodgkin lymphoma lymph nodes of inguinal region and lower limb
C8176,Other Hodgkin lymphoma intrapelvic lymph nodes
C8177,Other Hodgkin lymphoma spleen
C8178,Other Hodgkin lymphoma lymph nodes of multiple sites
C8179,Other Hodgkin lymphoma extranodal and solid organ sites
C8190,Hodgkin lymphoma unspecified unspecified site
C8191,Hodgkin lymphoma unspecified lymph nodes of head face and neck
C8192,Hodgkin lymphoma unspecified intrathoracic lymph nodes
C8193,Hodgkin lymphoma unspecified intra-abdominal lymph nodes
C8194,Hodgkin lymphoma unspecified lymph nodes of axilla and upper limb
C8195,Hodgkin lymphoma unspecified lymph nodes of inguinal region and lower limb
C8196,Hodgkin lymphoma unspecified intrapelvic lymph nodes
C8197,Hodgkin lymphoma unspecified spleen
C8198,Hodgkin lymphoma unspecified lymph nodes of multiple sites
C8199,Hodgkin lymphoma unspecified extranodal and solid organ sites
C8200,Follicular lymphoma grade I unspecified site
C8201,Follicular lymphoma grade I lymph nodes of head face and neck
C8202,Follicular lymphoma grade I intrathoracic lymph nodes
C8203,Follicular lymphoma grade I intra-abdominal lymph nodes
C8204,Follicular lymphoma grade I lymph nodes of axilla and upper limb
C8205,Follicular lymphoma grade I lymph nodes of inguinal region and lower limb
C8206,Follicular lymphoma grade I intrapelvic lymph nodes
C8207,Follicular lymphoma grade I spleen
C8208,Follicular lymphoma grade I lymph nodes of multiple sites
C8209,Follicular lymphoma grade I extranodal and solid organ sites
C8210,Follicular lymphoma grade II unspecified site
C8211,Follicular lymphoma grade II lymph nodes of head face and neck
C8212,Follicular lymphoma grade II intrathoracic lymph nodes
C8213,Follicular lymphoma grade II intra-abdominal lymph nodes
C8214,Follicular lymphoma grade II lymph nodes of axilla and upper limb
C8215,Follicular lymphoma grade II lymph nodes of inguinal region and lower limb
C8216,Follicular lymphoma grade II intrapelvic lymph nodes
C8217,Follicular lymphoma grade II spleen
C8218,Follicular lymphoma grade II lymph nodes of multiple sites
C8219,Follicular lymphoma grade II extranodal and solid organ sites
C8220,Follicular lymphoma grade III unspecified unspecified site
C8221,Follicular lymphoma grade III unspecified lymph nodes of head face and neck
C8222,Follicular lymphoma grade III unspecified intrathoracic lymph nodes
C8223,Follicular lymphoma grade III unspecified intra-abdominal lymph nodes
C8224,Follicular lymphoma grade III unspecified lymph nodes of axilla and upper limb
C8225,Follicular lymphoma grade III unspecified lymph nodes of inguinal region and lower limb
C8226,Follicular lymphoma grade III unspecified intrapelvic lymph nodes
C8227,Follicular lymphoma grade III unspecified spleen
C8228,Follicular lymphoma grade III unspecified lymph nodes of multiple sites
C8229,Follicular lymphoma grade III unspecified extranodal and solid organ sites
C8230,Follicular lymphoma grade IIIa unspecified site
C8231,Follicular lymphoma grade IIIa lymph nodes of head face and neck
C8232,Follicular lymphoma grade IIIa intrathoracic lymph nodes
C8233,Follicular lymphoma grade IIIa intra-abdominal lymph nodes
C8234,Follicular lymphoma grade IIIa lymph nodes of axilla and upper limb
C8235,Follicular lymphoma grade IIIa lymph nodes of inguinal region and lower limb
C8236,Follicular lymphoma grade IIIa intrapelvic lymph nodes
C8237,Follicular lymphoma grade IIIa spleen
C8238,Follicular lymphoma grade IIIa lymph nodes of multiple sites
C8239,Follicular lymphoma grade IIIa extranodal and solid organ sites
C8240,Follicular lymphoma grade IIIb unspecified site
C8241,Follicular lymphoma grade IIIb lymph nodes of head face and neck
C8242,Follicular lymphoma grade IIIb intrathoracic lymph nodes
C8243,Follicular lymphoma grade IIIb intra-abdominal lymph nodes
C8244,Follicular lymphoma grade IIIb lymph nodes of axilla and upper limb
C8245,Follicular lymphoma grade IIIb lymph nodes of inguinal region and lower limb
C8246,Follicular lymphoma grade IIIb intrapelvic lymph nodes
C8247,Follicular lymphoma grade IIIb spleen
C8248,Follicular lymphoma grade IIIb lymph nodes of multiple sites
C8249,Follicular lymphoma grade IIIb extranodal and solid organ sites
C8250,Diffuse follicle center lymphoma unspecified site
C8251,Diffuse follicle center lymphoma lymph nodes of head face and neck
C8252,Diffuse follicle center lymphoma intrathoracic lymph nodes
C8253,Diffuse follicle center lymphoma intra-abdominal lymph nodes
C8254,Diffuse follicle center lymphoma lymph nodes of axilla and upper limb
C8255,Diffuse follicle center lymphoma lymph nodes of inguinal region and lower limb
C8256,Diffuse follicle center lymphoma intrapelvic lymph nodes
C8257,Diffuse follicle center lymphoma spleen
C8258,Diffuse follicle center lymphoma lymph nodes of multiple sites
C8259,Diffuse follicle center lymphoma extranodal and solid organ sites
C8260,Cutaneous follicle center lymphoma unspecified site
C8261,Cutaneous follicle center lymphoma lymph nodes of head face and neck
C8262,Cutaneous follicle center lymphoma intrathoracic lymph nodes
C8263,Cutaneous follicle center lymphoma intra-abdominal lymph nodes
C8264,Cutaneous follicle center lymphoma lymph nodes of axilla and upper limb
C8265,Cutaneous follicle center lymphoma lymph nodes of inguinal region and lower limb
C8266,Cutaneous follicle center lymphoma intrapelvic lymph nodes
C8267,Cutaneous follicle center lymphoma spleen
C8268,Cutaneous follicle center lymphoma lymph nodes of multiple sites
C8269,Cutaneous follicle center lymphoma extranodal and solid organ sites
C8280,Other types of follicular lymphoma unspecified site
C8281,Other types of follicular lymphoma lymph nodes of head face and neck
C8282,Other types of follicular lymphoma intrathoracic lymph nodes
C8283,Other types of follicular lymphoma intra-abdominal lymph nodes
C8284,Other types of follicular lymphoma lymph nodes of axilla and upper limb
C8285,Other types of follicular lymphoma lymph nodes of inguinal region and lower limb
C8286,Other types of follicular lymphoma intrapelvic lymph nodes
C8287,Other types of follicular lymphoma spleen
C8288,Other types of follicular lymphoma lymph nodes of multiple sites
C8289,Other types of follicular lymphoma extranodal and solid organ sites
C8290,Follicular lymphoma unspecified unspecified site
C8291,Follicular lymphoma unspecified lymph nodes of head face and neck
C8292,Follicular lymphoma unspecified intrathoracic lymph nodes
C8293,Follicular lymphoma unspecified intra-abdominal lymph nodes
C8294,Follicular lymphoma unspecified lymph nodes of axilla and upper limb
C8295,Follicular lymphoma unspecified lymph nodes of inguinal region and lower limb
C8296,Follicular lymphoma unspecified intrapelvic lymph nodes
C8297,Follicular lymphoma unspecified spleen
C8298,Follicular lymphoma unspecified lymph nodes of multiple sites
C8299,Follicular lymphoma unspecified extranodal and solid organ sites
C8300,Small cell B-cell lymphoma unspecified site
